sounds,files,words,correct_answer,training,practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome_animation.started,welcome_animation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,instructions.started,instructions.stopped,ISI.started,ISI.stopped,text.started,text.stopped,text_2.started,text_2.stopped,start.started,start.stopped,breaks.started,breaks.stopped,end.started,end.stopped,participant,date,expName,psychopyVersion,frameRate,
stimuli/SC_S2_e3-w_192ms.wav,SC_S2_e3-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,62,62,77,,,,,,,4,0,2.415571872999976,416.17535800999997,None,415.670562101,None,0.0007918410000229414,0.5007918410000229,417.670516226,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_yu1-w_192ms.wav,SC_S2_yu1-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,0,63,63,139,,,,,,,1,1,2.005089873999964,419.11383382299994,None,418.60950711199996,None,0.0007210293998696216,0.5007210293998696,420.61181467999995,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_wu1-p_305ms.wav,SC_S1_wu1-p_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,64,64,66,,,,,,,1,1,1.8506872500000782,421.63621870299994,None,421.131253494,None,0.0007671713999570784,0.5007671713999571,423.13187400699996,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_wu1-p_192ms.wav,SC_S1_wu1-p_192ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,65,65,114,,,,,,,1,1,1.1702210570000489,424.004694858,None,423.49927378300004,None,0.00033177819989305135,0.500331778199893,None,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_yu1-w_192ms.wav,SC_S1_yu1-w_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,0,66,66,93,,,,,,,2,0,2.0256711309999673,425.693244186,None,425.18779959899996,None,0.0016122429999541055,0.5016122429999541,427.186782172,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_ma1-p_192ms.wav,SC_S1_ma1-p_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,67,67,91,,,,,,,1,1,1.517831016999935,428.24110651599995,None,427.73610449299997,None,0.0012592883999786864,0.5012592883999787,429.734206051,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yu3-p_305ms.wav,DW_S1_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,68,68,0,,,,,,,2,0,1.9781753920000256,430.27673438499994,None,429.771740122,None,0.0007461004000788307,0.5007461004000788,431.773953516,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_wu4-w_305ms.wav,SC_S2_wu4-w_305ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,69,69,124,,,,,,,4,1,2.613528955000106,432.77737956399994,None,432.272196505,None,0.0007513994000873936,0.5007513994000874,434.273017845,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yi2-p_192ms.wav,DW_S2_yi2-p_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,70,70,72,,,,,,,3,0,2.5550453640000796,435.915860135,None,435.41193359299996,None,0.0009480019999728029,0.5009480019999728,437.41016954099996,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yi2-w_305ms.wav,DW_S1_yi2-w_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,71,71,125,,,,,,,2,1,2.461957785999971,438.98496617800004,None,438.480394704,None,0.00012392919995818374,0.5001239291999582,440.479336675,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e1-w_305ms.wav,SC_S2_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,72,72,60,,,,,,,4,0,2.889996913999994,441.964933211,None,441.460092841,None,0.0017489539999360204,0.501748953999936,443.458104362,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yi1-p_192ms.wav,DW_S2_yi1-p_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,73,73,135,,,,,,,1,1,2.4880160159999605,445.37497107900003,None,444.869944863,None,0.00027083300005870115,0.5002708330000587,446.87152084,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e4-p_192ms.wav,SC_S2_e4-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,0,74,74,158,,,,,,,4,1,2.456305878999956,448.38260403999993,None,447.877491265,None,0.0006917690000136645,0.5006917690000137,449.87989749099995,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_wu4-p_305ms.wav,SC_S2_wu4-p_305ms.wav,1-乌          2-无          3-五          4-物,4,Y,,,,,0,75,75,73,,,,,,,4,1,2.6772654080000393,451.361644241,None,450.85621853399994,None,0.0005215733999648364,0.5005215733999648,452.85790242099995,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_e3-w_305ms.wav,DW_S2_e3-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,3,None,,,,,0,76,76,157,,,,,,,2,0,2.1872778400000925,454.563646877,None,454.05917532800004,None,0.0018515049999905386,0.5018515049999905,456.058261601,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_ma2-w_305ms.wav,SC_S2_ma2-w_305ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,77,77,159,,,,,,,3,0,7.793360648999965,457.26955894599996,None,456.76427564100004,None,9.657140003582754e-05,0.5000965714000358,458.76480817000004,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e1-p_192ms.wav,SC_S2_e1-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,78,78,127,,,,,,,1,1,2.541713020999964,465.58518242499997,None,465.08015664899995,None,0.0005457139999407445,0.5005457139999407,467.079626826,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_wu3-p_192ms.wav,DW_S2_wu3-p_192ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,79,79,88,,,,,,,3,1,2.0145775390000153,468.648336867,None,468.143034843,None,0.0005816123999693446,0.5005816123999693,470.14392789600004,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_e1-w_305ms.wav,DW_S2_e1-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,80,80,75,,,,,,,3,0,39.96416496000006,471.18676078499993,None,470.681415301,None,0.00180777700006729,0.5018077770000673,472.681232197,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_e4-p_305ms.wav,SC_S1_e4-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,0,81,81,16,,,,,,,3,0,2.1656086510000705,511.66532479399996,None,511.16065768199996,None,7.829019989458175e-05,0.5000782901998946,513.159326866,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_ma3-w_192ms.wav,SC_S1_ma3-w_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,0,82,82,155,,,,,,,3,1,2.2227872119999574,514.352135403,None,513.8478975859999,None,0.0007180113999538662,0.5007180113999539,515.848180436,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_ma4-w_305ms.wav,SC_S1_ma4-w_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,83,83,156,,,,,,,3,0,1.613564465999957,517.089344635,None,516.5841035029999,None,0.00029368519994932285,0.5002936851999493,518.585886713,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_ma2-p_305ms.wav,SC_S1_ma2-p_305ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,84,84,17,,,,,,,2,1,2.1863072019999663,519.220614861,None,518.715395919,None,9.119020000980527e-05,0.5000911902000098,520.717315705,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_ma4-w_305ms.wav,SC_S2_ma4-w_305ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,85,85,29,,,,,,,3,0,2.8579884529999617,521.924927482,None,521.419271708,None,0.0010134377998838318,0.5010134377998838,523.41980614,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_wu2-w_192ms.wav,SC_S1_wu2-w_192ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,86,86,111,,,,,,,2,1,2.1642831359999946,525.30662832,None,524.801673911,None,0.0005415684000809051,0.5005415684000809,526.80148948,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yu3-p_305ms.wav,DW_S2_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,87,87,67,,,,,,,3,1,2.2680204299999787,527.994907665,None,527.490089862,None,0.0003929253999785942,0.5003929253999786,529.489587444,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yi2-p_305ms.wav,DW_S2_yi2-p_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,88,88,9,,,,,,,3,0,2.048437748999959,530.782481937,None,530.277268493,None,0.0009394620000193754,0.5009394620000194,532.277767677,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yi2-w_305ms.wav,DW_S2_yi2-w_305ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,89,89,15,,,,,,,2,1,2.00369944199997,533.347241877,None,532.842429424,None,0.0011581898000940782,0.5011581898000941,534.8417548049999,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_wu2-w_305ms.wav,SC_S1_wu2-w_305ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,90,90,90,,,,,,,4,0,2.3529637859999184,535.869970426,None,535.365448257,None,0.00175932600006945,0.5017593260000694,537.364278248,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_ma2-w_192ms.wav,SC_S1_ma2-w_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,91,91,64,,,,,,,3,0,3.584777997999936,538.742131737,None,538.236693295,None,0.0016491000000087297,0.5016491000000087,540.235444175,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_yu3-w_305ms.wav,SC_S1_yu3-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,92,92,81,,,,,,,3,1,3.6629033059999756,542.848020941,None,542.343164545,None,0.0009332893998816871,0.5009332893998817,544.344459551,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_e4-p_192ms.wav,DW_S2_e4-p_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,0,93,93,84,,,,,,,4,1,1.8352779820000933,547.035633982,None,546.530438595,None,9.794540005714225e-05,0.5000979454000571,548.530325777,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_wu3-w_305ms.wav,DW_S1_wu3-w_305ms.wav,1-乌          2-无          3-五          4-物,3,None,,,,,0,94,94,119,,,,,,,2,0,1.517385433999948,549.393527282,None,548.888381006,None,0.0004716933999588946,0.5004716933999589,550.889280536,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_ma2-p_192ms.wav,DW_S2_ma2-p_192ms.wav,1-妈          2-麻          3-马           4-骂,2,None,,,,,0,95,95,121,,,,,,,3,0,3.142405849000056,551.432500489,None,550.92724751,None,0.0011474699999780569,0.5011474699999781,552.927969706,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e4-w_192ms.wav,SC_S2_e4-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,4,None,,,,,0,96,96,137,,,,,,,4,1,1.9271173909999106,555.095817489,None,554.590508682,None,0.00118302600003517,0.5011830260000352,556.590932275,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_ma4-w_192ms.wav,DW_S1_ma4-w_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,97,97,95,,,,,,,3,0,1.5063814990000992,557.540539388,None,557.036089992,None,0.0004510493999987375,0.5004510493999987,559.036967179,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yu2-p_192ms.wav,DW_S1_yu2-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,0,98,98,71,,,,,,,2,1,2.6952114900000197,559.567705702,None,559.06233378,None,0.0019128059999502511,0.5019128059999503,561.061271105,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yi1-p_192ms.wav,DW_S1_yi1-p_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,99,99,23,,,,,,,1,1,1.6206404859999566,562.786273287,None,562.280726218,None,0.0019325949999711156,0.5019325949999711,564.279050097,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yu1-p_192ms.wav,DW_S2_yu1-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,1,None,,,,,0,100,100,98,,,,,,,1,1,2.1247659399999748,564.930164565,None,564.425082653,None,0.0005317603998946652,0.5005317603998947,566.424763831,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e2-p_305ms.wav,SC_S2_e2-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,101,101,145,,,,,,,2,1,1.8476403979999532,567.575277639,None,567.070363818,None,0.0008300230000486408,0.5008300230000486,569.070494391,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_yi2-w_192ms.wav,SC_S2_yi2-w_192ms.wav,1-衣          2-姨          3-椅          4-意,2,None,,,,,0,102,102,150,,,,,,,1,0,2.1395670230000405,569.9473439989999,None,569.442357479,None,0.0018693339999344971,0.5018693339999345,571.439617925,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yu2-w_305ms.wav,DW_S1_yu2-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,0,103,103,141,,,,,,,1,0,1.6296145630000183,572.609308616,None,572.104240003,None,0.0006279583999457827,0.5006279583999458,574.104720834,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e1-p_305ms.wav,SC_S2_e1-p_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,104,104,54,,,,,,,1,1,1.750963517999935,574.7599463409999,None,574.25561698,None,0.000387107000051401,0.5003871070000514,576.255638085,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_yu3-p_305ms.wav,SC_S1_yu3-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,105,105,122,,,,,,,3,1,2.933534991999977,577.033382096,None,576.527566104,None,0.0009492844001215417,0.5009492844001215,578.529838463,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yu3-p_192ms.wav,DW_S2_yu3-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,3,None,,,,,0,106,106,2,,,,,,,3,1,1.6475932909999074,580.487319082,None,579.982148567,None,0.001867684800117786,0.5018676848001178,581.983614429,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_yu4-p_192ms.wav,SC_S2_yu4-p_192ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,0,107,107,107,,,,,,,4,1,1.5760696359999429,582.654857719,None,582.149838261,None,0.0019467167999209778,0.501946716799921,584.150271317,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e1-w_192ms.wav,SC_S2_e1-w_192ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,1,None,,,,,0,108,108,143,,,,,,,4,0,1.897048404999964,584.7498724669999,None,584.245037967,None,0.001569724999853861,0.5015697249998539,586.244754451,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_e2-w_305ms.wav,SC_S1_e2-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,109,109,41,,,,,,,3,0,1.873263081999994,587.1656398709999,None,586.661266827,None,0.0002439011999513241,0.5002439011999513,588.662953396,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yi1-w_192ms.wav,DW_S1_yi1-w_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,110,110,147,,,,,,,1,1,2.2682138659999964,589.562701951,None,589.057847059,None,0.0018951499999957377,0.5018951499999957,591.055232923,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_ma1-w_192ms.wav,DW_S1_ma1-w_192ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,111,111,25,,,,,,,3,0,1.6955086149999943,592.3514459319999,None,591.846454562,None,0.0019572180000295702,0.5019572180000296,593.844169243,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_e2-w_305ms.wav,SC_S2_e2-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,112,112,99,,,,,,,4,0,1.9246082809999052,594.570315697,None,594.064802728,None,0.00036306499987404095,0.500363064999874,596.063772098,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_wu1-p_305ms.wav,DW_S1_wu1-p_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,113,113,31,,,,,,,1,1,1.5907241269999304,597.016220324,None,596.510749261,None,0.0011870739998585123,0.5011870739998585,598.513363042,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yu2-p_305ms.wav,DW_S1_yu2-p_305ms.wav,1-迂          2-鱼          3-雨          4-玉,2,None,,,,,0,114,114,40,,,,,,,2,1,1.6577553430000762,599.125171765,None,598.620237881,None,0.0016205580000132613,0.5016205580000133,600.620350393,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_wu4-p_192ms.wav,SC_S1_wu4-p_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,115,115,120,,,,,,,4,1,1.7207595050000464,601.302140975,None,600.797620857,None,0.001643779000005452,0.5016437790000055,602.79556572,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yi4-w_305ms.wav,DW_S1_yi4-w_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,116,116,134,,,,,,,1,0,1.3236334660000466,603.547367052,None,603.042008839,None,0.0019463170000335595,0.5019463170000336,None,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_e2-w_305ms.wav,DW_S2_e2-w_305ms.wav,1-婀          2-鹅          3-恶（恶心）          4-饿,2,None,,,,,0,117,117,58,,,,,,,2,1,2.7768167130000165,605.390120495,None,604.88551491,None,0.0017784989998972378,0.5017784989998972,606.884938368,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_wu2-p_305ms.wav,DW_S2_wu2-p_305ms.wav,1-乌          2-无          3-五          4-物,2,None,,,,,0,118,118,57,,,,,,,1,0,2.2698184269999047,608.689086737,None,608.184504834,None,0.00047695440002826217,0.5004769544000283,610.184077757,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_wu4-p_192ms.wav,SC_S2_wu4-p_192ms.wav,1-乌          2-无          3-五          4-物,4,None,,,,,0,119,119,133,,,,,,,4,1,1.719334570000001,611.479575177,None,610.974624629,None,0.0012798648000398316,0.5012798648000398,612.9762138,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_yu4-w_305ms.wav,SC_S2_yu4-w_305ms.wav,1-迂          2-鱼          3-雨          4-玉,4,None,,,,,0,120,120,59,,,,,,,1,0,2.0283260380000456,613.722568316,None,613.217153864,None,0.0007158663999007331,0.5007158663999007,615.2180887019999,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_wu1-w_305ms.wav,SC_S2_wu1-w_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,121,121,24,,,,,,,2,0,2.1648219870000958,616.27408956,None,615.768704112,None,0.0005173203999220277,0.500517320399922,617.768436105,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yi1-w_192ms.wav,DW_S2_yi1-w_192ms.wav,1-衣          2-姨          3-椅          4-意,1,None,,,,,0,122,122,116,,,,,,,1,1,1.4261221870000327,618.956784125,None,618.452120265,None,0.0016928619999134753,0.5016928619999135,None,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S2_yi4-w_305ms.wav,DW_S2_yi4-w_305ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,123,123,28,,,,,,,3,0,2.7698757900000146,620.9010655449999,None,620.395647859,None,0.00017401719992449216,0.5001740171999245,622.395147724,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S2_ma4-p_192ms.wav,SC_S2_ma4-p_192ms.wav,1-妈          2-麻          3-马           4-骂,4,None,,,,,0,124,124,12,,,,,,,4,1,1.6335668169999735,624.189324945,None,623.6838229,None,0.0018450390000452899,0.5018450390000453,625.683604214,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_ma1-p_305ms.wav,DW_S1_ma1-p_305ms.wav,1-妈          2-麻          3-马           4-骂,1,None,,,,,0,125,125,109,,,,,,,1,1,1.6403530629999068,626.342565336,None,625.837705016,None,0.00017854619989066123,0.5001785461998907,627.8372319599999,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/SC_S1_ma3-p_192ms.wav,SC_S1_ma3-p_192ms.wav,1-妈          2-麻          3-马           4-骂,3,None,,,,,0,126,126,34,,,,,,,3,1,2.888217176000012,628.50273052,None,627.997329144,None,0.0003416162001030898,0.5003416162001031,629.997369192,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_yi4-p_192ms.wav,DW_S1_yi4-p_192ms.wav,1-衣          2-姨          3-椅          4-意,4,None,,,,,0,127,127,69,,,,,,,4,1,1.5271335919999274,631.911775382,None,631.4067132499999,None,0.00046662099998684425,0.5004666209999868,633.407733201,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
stimuli/DW_S1_wu1-w_305ms.wav,DW_S1_wu1-w_305ms.wav,1-乌          2-无          3-五          4-物,1,None,,,,,0,128,128,70,,,,,,,1,1,1.4738584589999846,633.9570552609999,None,633.452384238,None,0.0016654800000424075,0.5016654800000424,None,None,None,None,,,,,,,13,2021_Dec_30_1307,Whispered,2021.2.3,488.51899750144685,
